4.000000000000000083e-02 8.299999999999999600e-01 2.099999999999999922e-01 9.300000000000000488e-01 5.999999999999999778e-01 1.499999999999999944e-01 7.500000000000000000e-01 8.800000000000000044e-01 6.899999999999999467e-01 1.000000000000000000e+00
8.999999999999999667e-02 1.000000000000000021e-02 1.000000000000000021e-02 7.600000000000000089e-01 9.300000000000000488e-01 2.399999999999999911e-01 2.399999999999999911e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000021e-02 1.100000000000000006e-01 8.100000000000000533e-01 3.400000000000000244e-01 1.000000000000000000e+00 1.000000000000000021e-02 8.299999999999999600e-01 6.300000000000000044e-01 1.000000000000000000e+00 1.000000000000000000e+00
