9.870484738714923045e-01 1.123975500017816416e-04 1.283912857850605729e-02
4.478949127282924950e-03 9.945089101656940933e-01 1.012140707022967431e-03
4.422116187803600169e-03 9.483186830024433953e-03 9.860946969821720032e-01
