7.500000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
0.000000000000000000e+00
2.500000000000000000e-01
2.500000000000000000e-01
2.500000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
0.000000000000000000e+00
5.000000000000000000e-01
2.500000000000000000e-01
0.000000000000000000e+00
5.000000000000000000e-01
0.000000000000000000e+00
2.500000000000000000e-01
0.000000000000000000e+00
5.000000000000000000e-01
