1.779999999999999916e-01 1.869999999999999996e-01 1.489999999999999936e-01 1.930000000000000049e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.390000000000000124e-01 1.000000000000000000e+00 1.449999999999999900e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.710000000000000409e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.719999999999999862e-01 7.870000000000000329e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.620000000000000051e-01 4.269999999999999907e-01 1.000000000000000000e+00 0.000000000000000000e+00 3.049999999999999933e-01 3.290000000000000147e-01 1.000000000000000000e+00 6.720000000000000417e-01 1.000000000000000000e+00 1.880000000000000004e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.630000000000000060e-01 1.000000000000000000e+00 1.640000000000000069e-01 2.129999999999999949e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.480000000000000204e-01 7.469999999999999973e-01 5.100000000000000089e-01 3.380000000000000226e-01 3.140000000000000013e-01 4.959999999999999964e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.100000000000000533e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.650000000000000078e-01 4.630000000000000226e-01 3.699999999999999956e-01 2.899999999999999800e-01 1.690000000000000113e-01 1.000000000000000000e+00 2.310000000000000109e-01 1.000000000000000000e+00 2.049999999999999878e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.050000000000000044e-01 4.989999999999999991e-01 4.989999999999999991e-01 8.080000000000000515e-01 7.429999999999999938e-01 6.460000000000000187e-01 4.869999999999999885e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
5.010000000000000009e-01 8.189999999999999503e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 7.770000000000000240e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.990000000000000102e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.730000000000000426e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 3.609999999999999876e-01 5.090000000000000080e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.680000000000000382e-01 5.739999999999999547e-01 4.799999999999999822e-01 3.380000000000000226e-01 3.310000000000000164e-01 5.020000000000000018e-01 1.000000000000000000e+00 5.290000000000000258e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
