1.829999999999999960e-01 1.529999999999999971e-01 1.570000000000000007e-01 2.000000000000000111e-01 5.060000000000000053e-01 2.489999999999999991e-01 1.960000000000000075e-01 9.500000000000000111e-02 5.020000000000000018e-01 4.060000000000000275e-01 3.160000000000000031e-01 1.940000000000000058e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.590000000000000024e-01 1.630000000000000060e-01 1.680000000000000104e-01 7.980000000000000426e-01 7.299999999999999822e-01 6.470000000000000195e-01 4.879999999999999893e-01 5.120000000000000107e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.289999999999999925e-01 3.370000000000000218e-01 1.990000000000000102e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.690000000000000391e-01 6.099999999999999867e-01 5.170000000000000151e-01 3.599999999999999867e-01 3.280000000000000138e-01 1.880000000000000004e-01 1.519999999999999962e-01 1.630000000000000060e-01 7.830000000000000293e-01 3.589999999999999858e-01 2.760000000000000231e-01 1.519999999999999962e-01 7.930000000000000382e-01 7.560000000000000053e-01 6.959999999999999520e-01 4.929999999999999938e-01 1.000000000000000000e+00
1.640000000000000069e-01 4.510000000000000120e-01 2.379999999999999893e-01 3.549999999999999822e-01 2.989999999999999880e-01 2.790000000000000258e-01 1.280000000000000027e-01 2.790000000000000258e-01 1.869999999999999996e-01 1.640000000000000069e-01 1.849999999999999978e-01 2.190000000000000002e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.650000000000000078e-01 1.580000000000000016e-01 1.859999999999999987e-01 2.000000000000000111e-01 5.150000000000000133e-01 2.819999999999999729e-01 2.030000000000000138e-01 1.000000000000000056e-01 5.130000000000000115e-01 4.470000000000000084e-01 3.290000000000000147e-01 1.950000000000000067e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.790000000000000480e-01 5.659999999999999476e-01 5.090000000000000080e-01 3.549999999999999822e-01 3.350000000000000200e-01 4.909999999999999920e-01 8.060000000000000497e-01 3.649999999999999911e-01 3.029999999999999916e-01 1.580000000000000016e-01 7.770000000000000240e-01 7.520000000000000018e-01 6.909999999999999476e-01 4.889999999999999902e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
