1.570000000000000007e-01 1.380000000000000115e-01 1.739999999999999880e-01 1.940000000000000058e-01 5.070000000000000062e-01 2.560000000000000053e-01 1.729999999999999871e-01 1.100000000000000006e-01 4.809999999999999831e-01 4.630000000000000226e-01 3.160000000000000031e-01 1.759999999999999898e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.769999999999999907e-01 1.719999999999999862e-01 1.819999999999999951e-01 7.860000000000000320e-01 7.710000000000000187e-01 6.710000000000000409e-01 5.080000000000000071e-01 5.260000000000000231e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.369999999999999996e-01 3.270000000000000129e-01 1.829999999999999960e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.470000000000000195e-01 5.969999999999999751e-01 4.590000000000000191e-01 3.479999999999999760e-01 3.350000000000000200e-01 1.690000000000000113e-01 1.529999999999999971e-01 1.469999999999999918e-01 7.930000000000000382e-01 3.579999999999999849e-01 2.610000000000000098e-01 1.759999999999999898e-01 7.950000000000000400e-01 7.680000000000000160e-01 6.560000000000000275e-01 4.909999999999999920e-01 1.000000000000000000e+00
1.459999999999999909e-01 4.380000000000000004e-01 2.650000000000000133e-01 3.489999999999999769e-01 2.760000000000000231e-01 2.819999999999999729e-01 1.209999999999999964e-01 3.180000000000000049e-01 1.539999999999999980e-01 2.119999999999999940e-01 2.049999999999999878e-01 2.079999999999999905e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.549999999999999989e-01 1.700000000000000122e-01 1.680000000000000104e-01 1.950000000000000067e-01 5.070000000000000062e-01 2.800000000000000266e-01 1.910000000000000031e-01 1.189999999999999947e-01 4.799999999999999822e-01 4.500000000000000111e-01 3.340000000000000191e-01 2.000000000000000111e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.680000000000000382e-01 5.789999999999999591e-01 5.280000000000000249e-01 3.330000000000000182e-01 3.439999999999999725e-01 5.100000000000000089e-01 8.010000000000000453e-01 3.820000000000000062e-01 2.859999999999999765e-01 1.580000000000000016e-01 7.730000000000000204e-01 7.590000000000000080e-01 6.520000000000000240e-01 4.839999999999999858e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.779999999999999916e-01 4.570000000000000173e-01 3.860000000000000098e-01 3.150000000000000022e-01 1.829999999999999960e-01 1.610000000000000042e-01 1.960000000000000075e-01 2.030000000000000138e-01 2.139999999999999958e-01 1.000000000000000000e+00 4.349999999999999978e-01 3.410000000000000253e-01 1.950000000000000067e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
1.610000000000000042e-01 1.660000000000000087e-01 1.630000000000000060e-01 8.080000000000000515e-01 7.369999999999999885e-01 6.360000000000000098e-01 5.010000000000000009e-01 5.120000000000000107e-01 7.690000000000000169e-01 3.719999999999999973e-01 2.680000000000000160e-01 1.610000000000000042e-01 7.890000000000000346e-01 7.680000000000000160e-01 6.770000000000000462e-01 4.889999999999999902e-01 1.000000000000000000e+00
1.759999999999999898e-01 4.229999999999999871e-01 2.379999999999999893e-01 1.829999999999999960e-01 1.019999999999999934e-01 4.570000000000000173e-01 4.099999999999999756e-01 2.630000000000000115e-01 1.610000000000000042e-01 1.980000000000000093e-01 1.950000000000000067e-01 1.970000000000000084e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
6.239999999999999991e-01 5.620000000000000551e-01 4.909999999999999920e-01 3.499999999999999778e-01 3.300000000000000155e-01 3.109999999999999987e-01 3.340000000000000191e-01 5.010000000000000009e-01 7.870000000000000329e-01 3.689999999999999947e-01 2.780000000000000249e-01 1.660000000000000087e-01 7.800000000000000266e-01 7.750000000000000222e-01 6.600000000000000311e-01 5.030000000000000027e-01 1.000000000000000000e+00
6.540000000000000258e-01 6.009999999999999787e-01 4.809999999999999831e-01 3.370000000000000218e-01 3.230000000000000093e-01 5.270000000000000240e-01 4.949999999999999956e-01 4.979999999999999982e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.139999999999999791e-01 3.529999999999999805e-01 1.729999999999999871e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00
